Symbol,Side,Type,Qty,Price,Fill Price,Take Profit,Stop Loss,Status,Placing Time,Order id,Expiry
BITSTAMP:BTCUSD,Sell,Take Profit,7000,51848,51848,,,Filled,2024-02-14 16:44:42,1174707406,2024-05-14 17:44:42
BITSTAMP:BTCUSD,Buy,Market,7000,51841,51841,51848,,Filled,2024-02-14 16:44:42,1174707405,2024-03-14 16:44:42
BITSTAMP:BTCUSD,Sell,Take Profit,7000,51767,51767,,,Filled,2024-02-14 16:12:04,1174610544,2024-05-14 17:12:04
BITSTAMP:BTCUSD,Buy,Market,7000,51760,51760,51767,,Filled,2024-02-14 16:12:04,1174610543,2024-03-14 16:12:04
BITSTAMP:BTCUSD,Sell,Take Profit,7000,51747,51749,,,Filled,2024-02-14 15:54:02,1174575155,2024-05-14 16:54:02
BITSTAMP:BTCUSD,Buy,Market,7000,51741,51741,51747,,Filled,2024-02-14 15:54:02,1174575154,2024-03-14 15:54:02
